Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"13936570242,HU13936570",EuroProfil Rendszerház Kft.,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Europrofil Rendszerház Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"10415618243,HU10415618",Számhead Számítástechnikai És Szolgáltató Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Számhead Számítástechnikai És Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"12928099244,HU12928099,01-10-044852",TSystems Magyarország Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Nem,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Tsystems Magyarország Zrt.,Zrt.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"12048898243,HU12048898,01-09-461038","Wsh Számítástechnikai, Oktató És Szolgáltató Korlátolt Felelősségű Társaság",30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,"Wsh Számítástechnikai, Oktató És Kft.",Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"10507326242,HU 10507326,01-09-074755",Nádor Rendszerház Irodaautomatizálási Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Nádor Rendszerház Irodaautomatizálási Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"12218778243,HU12218778,01-09-566107",Tigra Computer És Irodatechnikai Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Tigra Computer És Irodatechnikai Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"12890341208,HU12890341,08-10-001771",Szintézis Informatikai Zrt.,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Szintézis Informatikai Zrt.,Zrt.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"11856403242,HU11856403,01-10-044095",Traco Kereskedelmi És Szolgáltató Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Traco Zrt.,Zrt.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"11809360242,HU11809360,01-09-677773",Bravogroup Rendszerház Kereskedelmi Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Nem,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Bravogroup Rendszerház Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"23078985243,HU23078985,01-09-951935",Jtc Számítástechnikai Kereskedelmi Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Jtc Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"13826701241,HU13826701,01-09-381155",GlobalTender Tanácsadó Kft.,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Globaltender Tanácsadó Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"25119071241,HU25119071",Panor Informatika Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Panor Informatika Zrt.,Zrt.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"28771315244,HU28771315",Img Solution Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Img Solution Kft.,Zrt.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"13644545243,HU13644545,01-10-140532",Rufusz Computer Informatika Informatikai Szolgáltató Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Rufusz Computer Informatika Informatikai Zrt.,Zrt.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"24081801203,HU24081801",Adatközpont Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Adatközpont Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"12402179242,HU12402179,01-10-043883",SciHálózat Távközlési És Hálózatintegrációs Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Scihálózat Távközlési És Hálózatintegrációs Zrt.,Zrt.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"13854964243,HU13854964,01-09-876769",99999 Informatika Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,99999 Informatika Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"24909707206,HU24909707",Etiam Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Etiam Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"13985677242,HU13985677242",Flaxcom Holding Elektronikai És Kereskedelmi Zrt,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Flaxcom Holding Elektronikai És Zrt.,Zrt.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,12948901241,Sysman Informatikai Zrt.,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Sysman Informatikai Zrt.,Zrt.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"13835462241,HU13835462,01-09-875754",Enterprise Communications Magyarország Kft.,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Enterprise Communications Magyarország Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"12147784243,HU12147784",Aloha Informatika Kft.,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Aloha Informatika Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"12857074243,HU12857074",InterComputerInformatika Számítástechnikai És Kereskedelmi Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Intercomputerinformatika Számítástechnikai És Zrt.,Zrt.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"10378144243,HU10378144,01-09-710062",Atos Magyarország Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Nem,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Atos Magyarország Kft.,Kft.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"14023059243,HU14023059,01-10-045730",Netvisor Informatikai És Kommunikációs Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Netvisor Informatikai És Kommunikációs Zrt.,Zrt.,-23 days
EKR001447222021,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Homogén” kliens oldali IT eszközök (SZGRH22),Árubeszerzés,400000000000.0,HUF,HU,2022-06-21,8.0,"27294260213,HU27294260,1310042012",Gloster Infokommunikációs Nyilvánosan Működő Részvénytársaság,30200000-1,Igen,Igen,Igen,2022-07-14,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Gloster Infokommunikációs Nyrt.,Nyrt.,-23 days
EKR001330142021,Vasútegészségügyi Szolgáltató Nonprofit Közhasznú Korlátolt Felelősségű Társaság,18159422242,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),(PTS-279) kardiológiai berendezések beszerzése,Árubeszerzés,19609000.0,HUF,HU321,2021-12-20,1.0,"13870975241,HU13870975",Ultragel Hungary 2000 Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,33100000-1,Nem,Igen,Igen,2021-12-27,Igen,Nem,Igen,Vasútegészségügyi Nonprofit Közhasznú Kft.,Kft.,Ultragel Hungary 2000 Kft.,Kft.,-7 days
EKR001459122021,Debreceni Egyetem,19308667409,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-1095 DE KK sérv és sebészeti hálók beszerzése,Árubeszerzés,107582664.0,HUF,HU321,2022-03-25,1.0,"10495177244,HU10495177",Johnson  Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,33140000-3,Nem,Igen,Nem,2022-04-04,Nem,Nem,Igen,Debreceni Egyetem,,Johnson Johnson Egészségügyi És Babaápolási Termékeket Gyártó És Forgalmazó Kft.,Kft.,-10 days
EKR001341252021,Máv Magyar Államvasutak Zártkörűen Működő Részvénytársaság,10856417244,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mérőváltók beszerzése,Árubeszerzés,303000000.0,HUF,HU110,2022-07-15,3.0,"12638169206,HU12638169",Erősáram 2001 Kereskedelmi És Szolgáltató Kft.,34632300-9,Nem,Igen,Igen,2022-07-22,Igen,Nem,Igen,Máv Magyar Államvasutak Zrt.,Zrt.,Erősáram 2001 Kft.,Kft.,-7 days
EKR001459672021,Szegedi Tudományegyetem,19308650206,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Cobas Liat berendezés fogyóanyagainak beszerzése,Árubeszerzés,41152020.0,HUF,HU333,2022-03-03,1.0,"12176780244,HU12176780",Roche Magyarország Gyógyszer És Vegyianyagkereskedelmi Kft.,33696000-5,Nem,Igen,Nem,2022-03-11,Nem,Nem,Igen,Szegedi Tudományegyetem,,Roche Magyarország Gyógyszer És Vegyianyagkereskedelmi Kft.,Kft.,-8 days
EKR001460092021,BorsodAbaújZemplén Megyei Központi Kórház És Egyetemi Oktatókórház,15837501205,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Traum. implantátumok és traum. protézisek,Árubeszerzés,219330958.0,HUF,HU311,2022-04-19,1.0,"11172790210,HU11172790",Sanatmetal Ortopédiai És Traumatológiai Eszközöket Gyártó Kft.,33000000-0,Nem,Igen,Nem,2022-04-27,Nem,Nem,Igen,Borsodabaújzemplén Megyei Központi Kórház És Egyetemi Oktatókórház,,Sanatmetal Ortopédiai És Traumatológiai Eszközöket Gyártó Kft.,Kft.,-8 days
EKR001341252021,Máv Magyar Államvasutak Zártkörűen Működő Részvénytársaság,10856417244,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mérőváltók beszerzése,Árubeszerzés,303000000.0,HUF,HU110,2022-07-15,2.0,"12638169206,HU12638169",Erősáram 2001 Kereskedelmi És Szolgáltató Kft.,34632300-9,Nem,Igen,Igen,2022-07-22,Igen,Nem,Igen,Máv Magyar Államvasutak Zrt.,Zrt.,Erősáram 2001 Kft.,Kft.,-7 days
EKR001348022021,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,CAF villamosok különféle alkatrészeinek besz VI.,Árubeszerzés,146256117.0,HUF,HU11,2022-03-10,1.0,10633292213,VMobil Gyártó És Szolgáltató Korlátolt Felelősségű Társaság,34320000-6,Nem,Igen,Igen,2022-04-11,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Vmobil Gyártó És Kft.,Kft.,-32 days
EKR001352982021,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Melegaszfalt beszerzés - Közép-Magyarország,Árubeszerzés,1748071248.0,HUF,HU231,2022-03-16,2.0,"26185059443,01-09-306543",Strabag Aszfalt Korlátolt Felelősségű Társaság,44113620-7,Nem,Igen,Nem,2022-03-25,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Aszfalt Kft.,Kft.,-9 days
EKR001352982021,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Melegaszfalt beszerzés - Közép-Magyarország,Árubeszerzés,1748071248.0,HUF,HU233,2022-03-16,2.0,23749517213,Aszfalt Hungária Alapanyag Gyártó És Építő Korlátolt Felelősségű Társaság,44113620-7,Nem,Igen,Nem,2022-03-25,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Aszfalt Hungária Alapanyag Gyártó És Építő Kft.,Kft.,-9 days
EKR001352982021,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Melegaszfalt beszerzés - Közép-Magyarország,Árubeszerzés,1748071248.0,HUF,HU120,2022-03-10,3.0,"14300327244,HU14300327",Swietelsky Magyarország Korlátolt Felelősségű Társaság,44113620-7,Nem,Igen,Nem,2022-03-25,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Swietelsky Magyarország Kft.,Kft.,-15 days
EKR001352982021,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Melegaszfalt beszerzés - Közép-Magyarország,Árubeszerzés,1748071248.0,HUF,HU233,2022-03-10,3.0,"10642166203,HU10642166","Soltút Útépítő, Fenntartó És Kereskedelmi Korlátolt Felelősségű Társaság",44113620-7,Nem,Igen,Igen,2022-03-25,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,"Soltút Útépítő, Fenntartó És Kft.",Kft.,-15 days
EKR001360862021,Pécsi Tudományegyetem,19308681202,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Informatikai eszközök beszerzése EFOP forrásból,Árubeszerzés,28961110.0,HUF,HU231,2022-07-21,2.0,"10582048202,HU 10582048",MM Computer Számítás És Irodatechnikai Kereskedelmi Kft,30200000-1,Igen,Igen,Igen,2022-08-12,Nem,Nem,Igen,Pécsi Tudományegyetem,,Mm Computer Számítás És Irodatechnikai Kft.,Kft.,-22 days
EKR001379602021,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,"CAF vezérlőkártyák, modulok, kamerák beszerzése",Árubeszerzés,280934909.0,HUF,HU11,2022-03-16,2.0,"12027105242,HU12027105",Ventus953 Kereskedelmi És Műszeripari Kft.,32542000-4,Nem,Igen,Igen,2022-04-11,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Ventus953 És Műszeripari Kft.,Kft.,-26 days
EKR001493182021,Máv Magyar Államvasutak Zártkörűen Működő Részvénytársaság,10856417244,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Erősáramú kábelek beszerzése,Árubeszerzés,50000000.0,HUF,HU312|HU321|HU333|HU110,2022-07-15,3.0,11736903213,Partner Cable Zrt.,31321210-7,Nem,Igen,Igen,2022-07-22,Nem,Nem,Igen,Máv Magyar Államvasutak Zrt.,Zrt.,Partner Cable Zrt.,Zrt.,-7 days
EKR001393712021,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Járműklíma alkatrészek beszerzése,Árubeszerzés,100269756.0,HUF,HU11,2022-05-20,3.0,"12515460213,HU12515460",Autóker Gamma JárműalkatrészKereskedelmi Korlátolt Felelősségű Társaság,42512500-3,Nem,Igen,Igen,2022-05-30,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Autóker Gamma Járműalkatrész Kft.,Kft.,-10 days
EKR001400032021,Szegedi Tudományegyetem,19308650206,N - Közjogi szervezet,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Steril légkezelők tisztítása, szűrőcseréje",Árubeszerzés,27308720.0,HUF,HU333,2022-02-22,2.0,24234425209,Klar Wind Kft.,42514310-8,Nem,Igen,Igen,2022-02-27,Nem,Nem,Igen,Szegedi Tudományegyetem,,Klar Wind Kft.,Kft.,-5 days
EKR001410042021,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Járművekhez elektronikai alkatrészek szállítása,Árubeszerzés,120689886.0,HUF,HU11,2022-04-12,1.0,"12534773209,HU12534773",PrimVol Trade Ipari Kereskedelmi És Szolgáltató Kft.,31681400-7,Nem,Igen,Igen,2022-05-10,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Primvol Trade Ipari Kft.,Kft.,-28 days
EKR001563902021,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Vegyipari termékek beszerzése,Árubeszerzés,138735720.0,HUF,HU11,2022-08-30,2.0,25018205,Retech Sro,24960000-1,Nem,Igen,Igen,2022-09-26,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Retech Sro,,-27 days
EKR001571712021,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Fűtőkészülékek beszerzése autóbuszokhoz,Árubeszerzés,69650100.0,HUF,HU11,2022-05-11,2.0,27532485241,Webasto Fahrzeugtechnik Gesellschaft M.B.H. Magyarországi Fióktelepe,34320000-6,Nem,Igen,Igen,2022-05-19,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Webasto Fahrzeugtechnik Gesellschaft M.B.H. Magyarországi Fióktelepe,,-8 days
EKR001438312021,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Bitumen termékek beszerzése,Árubeszerzés,2535695376.0,HUF,HU223|HU221|HU222,2022-05-12,4.0,"14008850443,01 09884482",Bitunova Útfenntartó És Emulziógyártó Kft.,44113610-4,Nem,Igen,Nem,2022-06-01,Nem,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Bitunova Útfenntartó És Emulziógyártó Kft.,Kft.,-20 days
