Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő
EKR000662202019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,PAPÍR CSOMAGOLÁS HULL. GYŰJT./HASZN. (MKB7/2019),Szolgáltatás megrendelés,1567683000.0,HUF,HU,2019-12-09,2.0,"11910752241,HU11910752",Biomark 2000 Nonprofit Korlátolt Felelősségű Társaság,90500000-2,Nem,Igen,Nem,2020-01-13,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Biomark 2000 Nonprofit Kft.,Kft.,-35 days
EKR000662202019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,PAPÍR CSOMAGOLÁS HULL. GYŰJT./HASZN. (MKB7/2019),Szolgáltatás megrendelés,1567683000.0,HUF,HU,2019-12-06,1.0,10897483243,Duparec Papírbegyűjtő És Feldolgozó Korlátolt Felelősségű Társaság,90500000-2,Nem,Igen,Igen,2020-01-13,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Duparec Papírbegyűjtő És Feldolgozó Kft.,Kft.,-38 days
EKR000662202019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,PAPÍR CSOMAGOLÁS HULL. GYŰJT./HASZN. (MKB7/2019),Szolgáltatás megrendelés,1567683000.0,HUF,HU,2019-12-06,3.0,13611545207,Hamburger Hungária Kft.,90500000-2,Nem,Igen,Nem,2020-01-13,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Hamburger Hungária Kft.,Kft.,-38 days
EKR000662202019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,PAPÍR CSOMAGOLÁS HULL. GYŰJT./HASZN. (MKB7/2019),Szolgáltatás megrendelés,1567683000.0,HUF,HU,2019-12-06,3.0,10897483243,Duparec Papírbegyűjtő És Feldolgozó Korlátolt Felelősségű Társaság,90500000-2,Nem,Igen,Igen,2020-01-13,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Duparec Papírbegyűjtő És Feldolgozó Kft.,Kft.,-38 days
EKR000662372019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,LAKOSSÁGI MŰANYAG CSOM. HULL. HASZN. (MKB8/2019),Szolgáltatás megrendelés,750881000.0,HUF,HU,2019-12-09,3.0,"11229490243,HU11229490",Asco Hungaria Nagykereskedelmi Kft.,90500000-2,Nem,Igen,Igen,2020-01-06,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Asco Hungaria Nagykereskedelmi Kft.,Kft.,-28 days
EKR000662372019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,LAKOSSÁGI MŰANYAG CSOM. HULL. HASZN. (MKB8/2019),Szolgáltatás megrendelés,750881000.0,HUF,HU,2019-12-09,3.0,"10599989209,HU10599989","P.M.R. Kereskedelmi, Ipari És Szolgáltató Kft.",90500000-2,Nem,Igen,Nem,2020-01-06,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,"P.M.R. , Ipari És Kft.",Kft.,-28 days
EKR000662372019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,LAKOSSÁGI MŰANYAG CSOM. HULL. HASZN. (MKB8/2019),Szolgáltatás megrendelés,750881000.0,HUF,HU,2019-12-09,4.0,"11229490243,HU11229490",Asco Hungaria Nagykereskedelmi Kft.,90500000-2,Nem,Igen,Igen,2020-01-06,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Asco Hungaria Nagykereskedelmi Kft.,Kft.,-28 days
EKR000662372019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,LAKOSSÁGI MŰANYAG CSOM. HULL. HASZN. (MKB8/2019),Szolgáltatás megrendelés,750881000.0,HUF,HU,2019-12-09,4.0,"10599989209,HU10599989","P.M.R. Kereskedelmi, Ipari És Szolgáltató Kft.",90500000-2,Nem,Igen,Nem,2020-01-06,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,"P.M.R. , Ipari És Kft.",Kft.,-28 days
EKR000662442019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"IPARI MŰANYAG CSOM. HULL., GYŰJT.(MKB9/2019)",Szolgáltatás megrendelés,1845800000.0,HUF,HU,2019-11-25,1.0,"24667368216,HU24667368",RegoPlast Kereskedelmi És Szolgáltató Kft.,90500000-2,Nem,Igen,Igen,2019-12-16,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Regoplast Kft.,Kft.,-21 days
EKR000662442019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"IPARI MŰANYAG CSOM. HULL., GYŰJT.(MKB9/2019)",Szolgáltatás megrendelés,1845800000.0,HUF,HU,2019-11-25,1.0,"11148177209,HU11148177",Éltex Kereskedelmi És Fuvarozó Kft.,90500000-2,Nem,Igen,Nem,2019-12-16,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Éltex És Fuvarozó Kft.,Kft.,-21 days
EKR000662442019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"IPARI MŰANYAG CSOM. HULL., GYŰJT.(MKB9/2019)",Szolgáltatás megrendelés,1845800000.0,HUF,HU,2019-11-25,1.0,"14595396205,HU14595396",TiszaBérc Kft.,90500000-2,Nem,Igen,Igen,2019-12-16,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Tiszabérc Kft.,Kft.,-21 days
EKR000662442019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"IPARI MŰANYAG CSOM. HULL., GYŰJT.(MKB9/2019)",Szolgáltatás megrendelés,1845800000.0,HUF,HU,2019-11-21,2.0,"11229490243,HU11229490",Asco Hungaria Nagykereskedelmi Kft.,90500000-2,Nem,Igen,Igen,2019-12-16,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Asco Hungaria Nagykereskedelmi Kft.,Kft.,-25 days
EKR000662442019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"IPARI MŰANYAG CSOM. HULL., GYŰJT.(MKB9/2019)",Szolgáltatás megrendelés,1845800000.0,HUF,HU,2019-11-21,2.0,"10599989209,HU10599989","P.M.R. Kereskedelmi, Ipari És Szolgáltató Kft.",90500000-2,Nem,Igen,Igen,2019-12-16,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,"P.M.R. , Ipari És Kft.",Kft.,-25 days
EKR000662442019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"IPARI MŰANYAG CSOM. HULL., GYŰJT.(MKB9/2019)",Szolgáltatás megrendelés,1845800000.0,HUF,HU,2019-11-21,2.0,"11122496208,HU11122496",Méh Hulladékgazdálkodási És Környezetipari Zrt.,90500000-2,Nem,Igen,Igen,2019-12-16,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Méh Hulladékgazdálkodási És Környezetipari Zrt.,Zrt.,-25 days
EKR000662442019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"IPARI MŰANYAG CSOM. HULL., GYŰJT.(MKB9/2019)",Szolgáltatás megrendelés,1845800000.0,HUF,HU,2019-11-21,2.0,"13651840204,HU13651840",PolyterMix Műanyag Újrahasznosító És Feldolgozó Kft.,90500000-2,Nem,Igen,Igen,2019-12-16,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Polytermix Műanyag Újrahasznosító És Feldolgozó Kft.,Kft.,-25 days
EKR000822482019,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Síkosságmentesítés és hóeltakarítás - 2019,Szolgáltatás megrendelés,465696000.0,HUF,HU213,2019-11-29,1.0,"26257745207, HU26257745",KifüKar Zártkörűen Működő Részvénytársaság,60182000-7,Nem,Igen,Igen,2019-12-29,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Kifükar Zrt.,Zrt.,-30 days
EKR000833662019,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Univerzális eszközhordozók karbantartása,Szolgáltatás megrendelés,480000000.0,HUF,HU1|HU3,2020-03-09,2.0,"10445952244,HU10445952,01 09 065051",Pappas Auto Magyarország Kereskedelmi És Szervíz Kft.,50230000-6,Nem,Igen,Igen,2020-03-17,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Pappas Auto Magyarország És Szervíz Kft.,Kft.,-8 days
EKR000662752019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,TÁRS.CSOM.HULL. GYŰJT./ELŐKEZ./HASZN.(MKB13/2019),Szolgáltatás megrendelés,129180000.0,HUF,HU,2019-12-09,3.0,"11229490243,HU11229490",Asco Hungaria Nagykereskedelmi Kft.,90500000-2,Nem,Igen,Igen,2020-01-08,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Asco Hungaria Nagykereskedelmi Kft.,Kft.,-30 days
EKR000662752019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,TÁRS.CSOM.HULL. GYŰJT./ELŐKEZ./HASZN.(MKB13/2019),Szolgáltatás megrendelés,129180000.0,HUF,HU,2019-12-09,3.0,"10599989209,HU10599989","P.M.R. Kereskedelmi, Ipari És Szolgáltató Kft.",90500000-2,Nem,Igen,Nem,2020-01-08,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,"P.M.R. , Ipari És Kft.",Kft.,-30 days
EKR000662752019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,TÁRS.CSOM.HULL. GYŰJT./ELŐKEZ./HASZN.(MKB13/2019),Szolgáltatás megrendelés,129180000.0,HUF,HU,2019-12-09,3.0,"11910752241,HU11910752",Biomark 2000 Nonprofit Korlátolt Felelősségű Társaság,90500000-2,Nem,Igen,Nem,2020-01-08,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Biomark 2000 Nonprofit Kft.,Kft.,-30 days
EKR000662822019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"ÜVEG CSOMAGOLÁSI HULL. GYŰJTÉSE,HASZN.(MKB12/2019)",Szolgáltatás megrendelés,534110000.0,HUF,HU,2019-12-09,1.0,"25016844220,HU25016844",Arw Magyarország Hulladékkezelő És Hasznosító Korlátolt Felelősségű Társaság,90500000-2,Nem,Igen,Nem,2020-01-13,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Arw Magyarország Hulladékkezelő És Hasznosító Kft.,Kft.,-35 days
EKR000662822019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"ÜVEG CSOMAGOLÁSI HULL. GYŰJTÉSE,HASZN.(MKB12/2019)",Szolgáltatás megrendelés,534110000.0,HUF,HU,2019-12-09,1.0,"11770673220,HU11770673",Zalai Huke Hulladék Kezelési Korlátolt Felelősségű Társaság,90500000-2,Nem,Igen,Nem,2020-01-13,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Zalai Huke Hulladék Kezelési Kft.,Kft.,-35 days
EKR000662822019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"ÜVEG CSOMAGOLÁSI HULL. GYŰJTÉSE,HASZN.(MKB12/2019)",Szolgáltatás megrendelés,534110000.0,HUF,HU,2019-12-09,3.0,"25016844220,HU25016844",Arw Magyarország Hulladékkezelő És Hasznosító Korlátolt Felelősségű Társaság,90500000-2,Nem,Igen,Nem,2020-01-13,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Arw Magyarország Hulladékkezelő És Hasznosító Kft.,Kft.,-35 days
EKR000662822019,Innovációs És Technológiai Minisztérium,15764412241,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"ÜVEG CSOMAGOLÁSI HULL. GYŰJTÉSE,HASZN.(MKB12/2019)",Szolgáltatás megrendelés,534110000.0,HUF,HU,2019-12-09,3.0,"11770673220,HU11770673",Zalai Huke Hulladék Kezelési Korlátolt Felelősségű Társaság,90500000-2,Nem,Igen,Nem,2020-01-13,Nem,Nem,Igen,Innovációs És Technológiai Minisztérium,,Zalai Huke Hulladék Kezelési Kft.,Kft.,-35 days
EKR000033332018,Magyar Nemzeti Bank,10011953244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,IT-biztonsági szaktanácsadás KBF/135/2018,Szolgáltatás megrendelés,84942000.0,HUF,HU11,2018-07-11,1.0,"14907560241,HU14907560","Silent Signal Információbiztonsági, Informatikai Tanácsadó És Szolgáltató Korlátolt Felelősségű Társaság",72000000-5,Nem,Igen,Igen,2018-07-30,Nem,Nem,Igen,Magyar Nemzeti Bank,,"Silent Signal Információbiztonsági, Informatikai Tanácsadó És Kft.",Kft.,-19 days
EKR000687342019,MávStart Vasúti Személyszállító Zrt.,EKRSZ_72858615,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Vasúti személyszállítás helyettesítése 2020/III,Szolgáltatás megrendelés,1396347392.0,HUF,HU,2020-07-15,1.0,,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,60112000-6,Nem,Igen,Nem,2021-01-10,Nem,Nem,Igen,Mávstart Vasúti Személyszállító Zrt.,Zrt.,Volánbusz Közlekedési Zrt.,Zrt.,-179 days
EKR000687342019,MávStart Vasúti Személyszállító Zrt.,EKRSZ_7285861 5,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Vasúti személyszállítás helyettesítése 2021/I.,Szolgáltatás megrendelés,283442866.0,HUF,HU2|HU1|HU3,2021-02-16,1.0,10824346-2-44,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,60112000-6,Nem,Igen,Nem,2021-04-28,Nem,Nem,Igen,Mávstart Vasúti Személyszállító Zrt.,Zrt.,Volánbusz Közlekedési Zrt.,Zrt.,-71 days
EKR000687342019,MávStart Vasúti Személyszállító Zrt.,EKRSZ_72858615,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Vasúti személyszállítás helyettesítése 2021. II.,Szolgáltatás megrendelés,570366573.0,HUF,HU1|HU3|HU2,2021-04-30,1.0,10824346-2-44,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,60112000-6,Nem,Igen,Nem,2021-09-30,Nem,Nem,Igen,Mávstart Vasúti Személyszállító Zrt.,Zrt.,Volánbusz Közlekedési Zrt.,Zrt.,-153 days
EKR000687342019,MávStart Vasúti Személyszállító Zrt.,EKRSZ_72858615,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Vasúti személyszállítás helyettesítése 2021. II.,Szolgáltatás megrendelés,570366573.0,HUF,HU1|HU2|HU3,2021-05-28,1.0,10824346-2-44,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,60112000-6,Nem,Igen,Nem,2021-09-30,Nem,Nem,Igen,Mávstart Vasúti Személyszállító Zrt.,Zrt.,Volánbusz Közlekedési Zrt.,Zrt.,-125 days
EKR000687342019,MávStart Vasúti Személyszállító Zrt.,EKRSZ_72858615,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Vasúti személyszállítás helyettesítése 2021. IV.,Szolgáltatás megrendelés,110270638.0,HUF,HU2|HU1|HU3,2021-10-19,1.0,10824346-2-44,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,60112000-6,Nem,Igen,Nem,2022-02-14,Nem,Nem,Igen,Mávstart Vasúti Személyszállító Zrt.,Zrt.,Volánbusz Közlekedési Zrt.,Zrt.,-118 days
EKR000884262019,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Önálló tervezési munkák - I. újranyitás,Szolgáltatás megrendelés,405000000.0,HUF,HU33,2019-09-04,7.0,12621376206,T  M Villszer Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,71323100-9,Nem,Igen,Igen,2019-12-30,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,T M Villszer Kft.,Kft.,-117 days
EKR000884262019,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Önálló tervezési munkák - I. újranyitás,Szolgáltatás megrendelés,405000000.0,HUF,HU33,2019-09-04,8.0,"13439839202,HU13439839",SzláVill Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,71323100-9,Nem,Igen,Igen,2019-12-30,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Szlávill Kft.,Kft.,-117 days
EKR000884262019,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Önálló tervezési munkák - I. újranyitás,Szolgáltatás megrendelés,405000000.0,HUF,HU33,2019-09-04,4.0,24779050205,Green Team Mérnöki És Szolgáltató Korlátolt Felelősségű Társaság,71323100-9,Nem,Igen,Igen,2019-12-30,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Green Team Mérnöki És Kft.,Kft.,-117 days
EKR000884262019,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Önálló tervezési munkák - I. újranyitás,Szolgáltatás megrendelés,405000000.0,HUF,HU33,2019-09-04,4.0,"12592964204,HU12592964",Délvill DélAlföldi Villamos Hálózatszerelő És Kereskedelmi Korlátolt Felelősségű Társaság,71323100-9,Nem,Igen,Igen,2019-12-30,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Délvill Délalföldi Villamos Hálózatszerelő És Kft.,Kft.,-117 days
EKR000884262019,Nkm Áramhálózati Kft.,13792679206,,KO - Villamos energia,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Önálló tervezési munkák - I. újranyitás,Szolgáltatás megrendelés,405000000.0,HUF,HU33,2019-09-04,5.0,14575738203,Lintner És Társa Villamoshálózattervező És Kivitelező Szolgáltató És Kereskedelmi Korlátolt Felelősségű Társaság,71323100-9,Nem,Igen,Igen,2019-12-30,Igen,Nem,Igen,Nkm Áramhálózati Kft.,Kft.,Lintner És Társa Villamoshálózattervező És Kivitelező Kft.,Kft.,-117 days
EKR000892762019,Magyar Nemzeti Bank,10011953244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Mentési rendszer hardver és szoftverbővítés KBF321,Szolgáltatás megrendelés,296521758.0,HUF,HU110,2019-10-25,2.0,"12928099244,HU12928099,01-10-044852",TSystems Magyarország Zártkörűen Működő Részvénytársaság,72212710-9,Nem,Igen,Nem,2019-11-20,Nem,Nem,Igen,Magyar Nemzeti Bank,,Tsystems Magyarország Zrt.,Zrt.,-26 days
EKR000892762019,Magyar Nemzeti Bank,10011953244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Mentési rendszer hardver és szoftverbővítés KBF321,Szolgáltatás megrendelés,296521758.0,HUF,HU110,2019-10-25,2.0,"27427604241,HU27427604",Officium Szolgáltató Korlátolt Felelősségű Társaság,72212710-9,Nem,Igen,Igen,2019-11-20,Nem,Nem,Igen,Magyar Nemzeti Bank,,Officium Kft.,Kft.,-26 days
EKR000892762019,Magyar Nemzeti Bank,10011953244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Mentési rendszer hardver és szoftverbővítés KBF321,Szolgáltatás megrendelés,296521758.0,HUF,HU110,2019-10-25,2.0,"13854964243,HU13854964,01-09-876769",99999 Informatika Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,72212710-9,Nem,Igen,Igen,2019-11-20,Nem,Nem,Igen,Magyar Nemzeti Bank,,99999 Informatika Kft.,Kft.,-26 days
EKR000902902019,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,10824346244,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Személyszállítási szolgáltatás kp-i területeken,Szolgáltatás megrendelés,1861644984.0,HUF,HU12,2020-03-04,2.0,"10663017216,HU10663017",Panoráma Tourist Kereskedelmi És Szolgáltató Korlátolt Felelősségü Társaság,60112000-6,Nem,Igen,Igen,2020-04-06,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Panoráma Tourist Korlátolt Felelősségü Társaság,,-33 days
EKR000902902019,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_81559343,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Személyszállítási szolgáltatás kp-i területeken,Szolgáltatás megrendelés,87092536.0,HUF,HU211,2021-09-29,1.0,14055223202,Pannon BuszRent Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társasá,60112000-6,Nem,Igen,Igen,2021-11-23,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Pannon Buszrent Korlátolt Felelősségű Társasá,,-55 days
EKR000902902019,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_81559343,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Személyszállítási szolgáltatás kp-i területeken,Szolgáltatás megrendelés,87092536.0,HUF,HU322,2021-09-10,1.0,10663017216,Panoráma Tourist Kereskedelmi És Szolgáltató Korlátolt Felelősségü Társasá,60112000-6,Nem,Igen,Igen,2021-11-23,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Panoráma Tourist Korlátolt Felelősségü Társaság,,-74 days
EKR000902902019,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_81559343,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Személyszállítási szolgáltatás kp-i területeken,Szolgáltatás megrendelés,87092536.0,HUF,FR|HR|IT|DE|NL,2021-08-03,1.0,11059888204,KlokiTrans Korlátolt Felelősségű Társaság,60112000-6,Nem,Igen,Igen,2021-11-23,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Klokitrans Kft.,Kft.,-112 days
EKR000902902019,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_81559343,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Személyszállítási szolgáltatás kp-i területeken,Szolgáltatás megrendelés,87092536.0,HUF,FR|HR|IT|DE|NL,2021-08-03,1.0,14055223202,Pannon BuszRent Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,60112000-6,Nem,Igen,Igen,2021-11-23,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Pannon Buszrent Kft.,Kft.,-112 days
EKR000902902019,Volánbusz Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_81559343,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Személyszállítási szolgáltatás kp-i területeken,Szolgáltatás megrendelés,87092536.0,HUF,FR|HR|IT|DE|NL,2021-08-03,1.0,27217326219,Balaton Busz Idegenforgalmi És Kereskedelmi Betéti Társaság,60112000-6,Nem,Igen,Igen,2021-11-23,Igen,Nem,Igen,Volánbusz Közlekedési Zrt.,Zrt.,Balaton Busz Idegenforgalmi És Bt.,Bt.,-112 days
